WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL
12,Monterrey,Monterrey Open,2021-03-20,WTA250,Outdoor,Hard,Quarterfinals,Sorribes Tormo S.,Schmiedlova A.,57,111,2.0,0.0,Completed,1.49,2.83
13,St. Petersburg,Ladies Trophy,2021-03-20,WTA500,Indoor,Hard,Semifinals,Gasparyan M.,Zvonareva V.,126,145,2.0,0.0,Completed,2.57,1.57
12,Monterrey,Monterrey Open,2021-03-20,WTA250,Outdoor,Hard,Quarterfinals,Golubic V.,Kalinskaya A.,102,130,2.0,0.0,Completed,1.49,2.83
12,Monterrey,Monterrey Open,2021-03-20,WTA250,Outdoor,Hard,Semifinals,Fernandez L.A.,Sorribes Tormo S.,88,57,2.0,0.0,Completed,2.06,1.85
13,St. Petersburg,Ladies Trophy,2021-03-20,WTA500,Indoor,Hard,Semifinals,Kasatkina D.,Kuznetsova S.,61,39,2.0,1.0,Completed,1.45,2.97
13,St. Petersburg,Ladies Trophy,2021-03-21,WTA500,Indoor,Hard,The Final,Kasatkina D.,Gasparyan M.,61,126,1.0,0.0,Retired,1.38,3.36
12,Monterrey,Monterrey Open,2021-03-21,WTA250,Outdoor,Hard,The Final,Fernandez L.A.,Golubic V.,88,102,2.0,0.0,Completed,2.11,1.81
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Rus A.,Bouzkova M.,84,47,2.0,0.0,Completed,3.69,1.32
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Rogers S.,Brengle M.,52,82,2.0,0.0,Completed,1.25,4.42
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Kanepi K.,Davis L.,64,80,2.0,0.0,Completed,1.31,3.77
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Badosa P.,Teichmann J.,71,41,0.0,0.0,Retired,3.0,1.44
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Tomljanovic A.,Potapova A.,77,75,2.0,0.0,Completed,2.98,1.44
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Diyas Z.,Williams V.,89,79,2.0,0.0,Completed,1.91,1.98
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Krejcikova B.,Blinkova A.,39,73,2.0,1.0,Completed,1.22,4.74
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Podoroska N.,Sherif M.,48,124,2.0,0.0,Completed,1.57,2.53
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Linette M.,Montgomery R.,50,368,2.0,1.0,Completed,1.91,1.97
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Wang Xin.,Peterson R.,150,62,2.0,0.0,Completed,2.79,1.49
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Cirstea S.,Scott K.,66,443,2.0,0.0,Completed,1.23,4.67
14,Miami,Miami Open,2021-03-23,WTA1000,Outdoor,Hard,1st Round,Siegemund L.,Mchale C.,59,90,2.0,0.0,Completed,1.47,2.85
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Petkovic A.,Zhang S.,107,43,2.0,0.0,Completed,1.93,1.95
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Samsonova L.,Giorgi C.,126,86,2.0,0.0,Completed,1.76,2.17
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Sanders S.,Cocciaretto E.,203,113,2.0,1.0,Completed,2.9,1.46
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Stephens S.,Dodin O.,49,120,2.0,1.0,Completed,2.53,1.58
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Kucova K.,Baptiste H.,149,236,2.0,1.0,Completed,2.25,1.71
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Pironkova T.,Kostyuk M.,131,85,2.0,1.0,Completed,1.54,2.62
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Stojanovic N.,Watson H.,95,65,2.0,0.0,Completed,2.01,1.88
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Wang Q.,Bolsova A.,38,109,2.0,1.0,Completed,1.68,2.31
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Martincova T.,Shvedova Y.,105,822,2.0,0.0,Completed,1.14,6.71
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Garcia C.,Buzarnescu M.,51,137,2.0,0.0,Completed,1.47,2.87
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Boulter K.,Pliskova Kr.,319,78,2.0,1.0,Completed,2.6,1.55
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Sorribes Tormo S.,Pera B.,58,68,2.0,1.0,Completed,1.45,2.95
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Cornet A.,Kuznetsova S.,61,35,2.0,1.0,Completed,2.23,1.72
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Kalinskaya A.,Begu I.,115,74,2.0,0.0,Completed,2.74,1.51
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Collins D.,Mladenovic K.,40,56,2.0,0.0,Completed,1.4,3.2
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Konjuh A.,Siniakova K.,338,70,2.0,0.0,Completed,2.39,1.64
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Zarazua R.,Hibino N.,147,83,2.0,1.0,Completed,1.55,2.61
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Zheng S.,Ferro F.,53,44,2.0,1.0,Completed,2.48,1.6
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Ostapenko J.,Wang Xiy.,54,135,2.0,1.0,Completed,1.34,3.57
14,Miami,Miami Open,2021-03-24,WTA1000,Outdoor,Hard,1st Round,Sevastova A.,Danilovic O.,57,160,2.0,1.0,Completed,1.68,2.31
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Halep S.,Garcia C.,3,51,2.0,1.0,Completed,1.29,4.04
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Kerber A.,Zarazua R.,26,147,2.0,0.0,Completed,1.47,2.89
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Kudermetova V.,Collins D.,37,40,2.0,0.0,Completed,2.67,1.54
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Vondrousova M.,Wang Q.,20,38,2.0,0.0,Completed,1.53,2.7
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Sabalenka A.,Pironkova T.,8,131,2.0,1.0,Completed,1.24,4.53
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Barty A.,Kucova K.,1,149,2.0,1.0,Completed,1.1,8.57
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Swiatek I.,Krejcikova B.,16,39,2.0,0.0,Completed,1.39,3.27
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Ostapenko J.,Flipkens K.,54,94,2.0,1.0,Completed,1.22,4.9
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Azarenka V.,Siegemund L.,15,59,,,Walkover,1.27,4.1
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Svitolina E.,Rogers S.,5,52,2.0,1.0,Completed,1.75,2.2
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Konjuh A.,Keys M.,338,19,2.0,0.0,Completed,3.21,1.4
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Bencic B.,Diyas Z.,12,89,2.0,0.0,Completed,1.39,3.26
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Alexandrova E.,Podoroska N.,34,48,2.0,0.0,Completed,1.56,2.61
14,Miami,Miami Open,2021-03-25,WTA1000,Outdoor,Hard,2nd Round,Konta J.,Linette M.,18,50,2.0,0.0,Completed,1.6,2.5
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Sorribes Tormo S.,Brady J.,58,14,2.0,1.0,Completed,3.85,1.31
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Kenin S.,Petkovic A.,4,107,2.0,1.0,Completed,1.4,3.23
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Kontaveit A.,Cirstea S.,24,66,2.0,1.0,Completed,1.36,3.45
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Jabeur O.,Badosa P.,30,71,2.0,1.0,Completed,1.41,3.17
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Andreescu B.,Martincova T.,9,105,2.0,0.0,Completed,1.45,2.99
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Kalinskaya A.,Martic P.,115,21,2.0,1.0,Completed,2.44,1.63
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Samsonova L.,Bertens K.,126,11,2.0,0.0,Completed,1.62,2.45
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Anisimova A.,Stephens S.,32,49,2.0,0.0,Completed,1.52,2.72
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Sakkari M.,Rus A.,25,84,2.0,0.0,Completed,1.26,4.37
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Stojanovic N.,Putintseva Y.,95,28,2.0,1.0,Completed,2.75,1.51
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Rybakina E.,Kanepi K.,23,64,2.0,0.0,Completed,2.22,1.74
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Pliskova Ka.,Zheng S.,6,53,2.0,0.0,Completed,1.32,3.74
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Mertens E.,Boulter K.,17,319,2.0,0.0,Completed,1.09,9.57
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Muguruza G.,Wang Xin.,13,150,2.0,0.0,Completed,1.08,9.87
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Pegula J.,Sanders S.,33,203,2.0,0.0,Completed,1.18,5.72
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Sevastova A.,Gauff C.,57,36,2.0,1.0,Completed,2.83,1.49
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Kvitova P.,Cornet A.,10,61,2.0,0.0,Completed,1.23,4.78
14,Miami,Miami Open,2021-03-26,WTA1000,Outdoor,Hard,2nd Round,Osaka N.,Tomljanovic A.,2,77,2.0,0.0,Completed,1.13,7.29
14,Miami,Miami Open,2021-03-27,WTA1000,Outdoor,Hard,3rd Round,Vondrousova M.,Bencic B.,20,12,2.0,1.0,Completed,2.16,1.78
14,Miami,Miami Open,2021-03-27,WTA1000,Outdoor,Hard,3rd Round,Sevastova A.,Halep S.,57,3,,,Walkover,4.57,1.24
14,Miami,Miami Open,2021-03-27,WTA1000,Outdoor,Hard,3rd Round,Sabalenka A.,Kudermetova V.,8,37,2.0,0.0,Completed,1.39,3.3
14,Miami,Miami Open,2021-03-27,WTA1000,Outdoor,Hard,3rd Round,Svitolina E.,Alexandrova E.,5,34,2.0,0.0,Completed,1.72,2.26
14,Miami,Miami Open,2021-03-27,WTA1000,Outdoor,Hard,3rd Round,Barty A.,Ostapenko J.,1,54,2.0,0.0,Completed,1.34,3.62
14,Miami,Miami Open,2021-03-27,WTA1000,Outdoor,Hard,3rd Round,Konjuh A.,Swiatek I.,338,16,2.0,1.0,Completed,5.95,1.17
14,Miami,Miami Open,2021-03-27,WTA1000,Outdoor,Hard,3rd Round,Azarenka V.,Kerber A.,15,26,2.0,0.0,Completed,1.36,3.48
14,Miami,Miami Open,2021-03-28,WTA1000,Outdoor,Hard,3rd Round,Jabeur O.,Kenin S.,30,4,2.0,1.0,Completed,2.83,1.49
14,Miami,Miami Open,2021-03-28,WTA1000,Outdoor,Hard,3rd Round,Mertens E.,Kontaveit A.,17,24,2.0,1.0,Completed,1.63,2.44
14,Miami,Miami Open,2021-03-28,WTA1000,Outdoor,Hard,3rd Round,Osaka N.,Stojanovic N.,2,95,,,Walkover,1.1,8.47
14,Miami,Miami Open,2021-03-28,WTA1000,Outdoor,Hard,3rd Round,Muguruza G.,Kalinskaya A.,13,115,2.0,1.0,Completed,1.09,9.56
14,Miami,Miami Open,2021-03-28,WTA1000,Outdoor,Hard,3rd Round,Pegula J.,Pliskova Ka.,33,6,2.0,1.0,Completed,1.56,2.62
14,Miami,Miami Open,2021-03-28,WTA1000,Outdoor,Hard,3rd Round,Sakkari M.,Samsonova L.,25,126,2.0,0.0,Completed,1.38,3.35
14,Miami,Miami Open,2021-03-28,WTA1000,Outdoor,Hard,3rd Round,Kvitova P.,Konta J.,10,18,2.0,0.0,Completed,1.29,3.99
14,Miami,Miami Open,2021-03-28,WTA1000,Outdoor,Hard,3rd Round,Sorribes Tormo S.,Rybakina E.,58,23,2.0,1.0,Completed,2.56,1.58
14,Miami,Miami Open,2021-03-29,WTA1000,Outdoor,Hard,4th Round,Sakkari M.,Pegula J.,25,33,2.0,1.0,Completed,1.88,2.03
14,Miami,Miami Open,2021-03-29,WTA1000,Outdoor,Hard,3rd Round,Andreescu B.,Anisimova A.,9,32,2.0,1.0,Completed,1.76,2.19
14,Miami,Miami Open,2021-03-29,WTA1000,Outdoor,Hard,4th Round,Barty A.,Azarenka V.,1,15,2.0,1.0,Completed,1.76,2.19
14,Miami,Miami Open,2021-03-29,WTA1000,Outdoor,Hard,4th Round,Svitolina E.,Kvitova P.,5,10,2.0,1.0,Completed,2.85,1.49
14,Miami,Miami Open,2021-03-29,WTA1000,Outdoor,Hard,4th Round,Sabalenka A.,Vondrousova M.,8,20,2.0,0.0,Completed,1.43,3.07
14,Miami,Miami Open,2021-03-29,WTA1000,Outdoor,Hard,4th Round,Osaka N.,Mertens E.,2,17,2.0,0.0,Completed,1.33,3.65
14,Miami,Miami Open,2021-03-29,WTA1000,Outdoor,Hard,4th Round,Sevastova A.,Konjuh A.,57,338,2.0,0.0,Completed,2.19,1.76
14,Miami,Miami Open,2021-03-30,WTA1000,Outdoor,Hard,Quarterfinals,Barty A.,Sabalenka A.,1,8,2.0,1.0,Completed,1.97,1.93
14,Miami,Miami Open,2021-03-30,WTA1000,Outdoor,Hard,4th Round,Sorribes Tormo S.,Jabeur O.,58,30,2.0,1.0,Completed,2.61,1.56
14,Miami,Miami Open,2021-03-30,WTA1000,Outdoor,Hard,4th Round,Andreescu B.,Muguruza G.,9,13,2.0,1.0,Completed,2.78,1.51
14,Miami,Miami Open,2021-03-31,WTA1000,Outdoor,Hard,Quarterfinals,Svitolina E.,Sevastova A.,5,57,2.0,0.0,Completed,1.38,3.33
14,Miami,Miami Open,2021-03-31,WTA1000,Outdoor,Hard,Quarterfinals,Sakkari M.,Osaka N.,25,2,2.0,0.0,Completed,4.8,1.23
14,Miami,Miami Open,2021-04-01,WTA1000,Outdoor,Hard,Quarterfinals,Andreescu B.,Sorribes Tormo S.,9,58,2.0,1.0,Completed,1.39,3.27
14,Miami,Miami Open,2021-04-01,WTA1000,Outdoor,Hard,Semifinals,Barty A.,Svitolina E.,1,5,2.0,0.0,Completed,1.56,2.59
14,Miami,Miami Open,2021-04-02,WTA1000,Outdoor,Hard,Semifinals,Andreescu B.,Sakkari M.,9,25,2.0,1.0,Completed,2.16,1.78
14,Miami,Miami Open,2021-04-03,WTA1000,Outdoor,Hard,The Final,Barty A.,Andreescu B.,1,9,1.0,0.0,Retired,1.51,2.75
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Sanders S.,Muhammad A.,187,209,2.0,0.0,Completed,1.62,2.43
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Kudermetova V.,Krawczyk D.,38,678,2.0,0.0,Completed,1.07,10.65
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Bouzkova M.,Babos T.,56,106,2.0,0.0,Completed,1.33,3.64
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Nara K.,Di Lorenzo F.,162,152,2.0,0.0,Completed,1.47,2.86
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Anisimova A.,Linette M.,33,51,2.0,1.0,Completed,1.29,3.9
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Diyas Z.,Vikhlyantseva N.,88,151,2.0,0.0,Completed,1.78,2.14
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Tomljanovic A.,Mchale C.,78,89,2.0,0.0,Completed,1.47,2.88
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Cornet A.,Pera B.,59,70,2.0,1.0,Completed,1.78,2.14
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Frech M.,Min G.,159,217,2.0,0.0,Completed,1.57,2.55
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Putintseva Y.,Dart H.,31,149,2.0,0.0,Completed,,
15,Bogota,Copa Colsanitas,2021-04-05,WTA250,Outdoor,Clay,1st Round,Voegele S.,Paquet C.,127,186,2.0,1.0,Completed,1.92,1.97
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Doi M.,Shvedova Y.,77,738,2.0,0.0,Completed,1.33,3.64
16,Charleston,Volvo Car Open,2021-04-05,WTA500,Outdoor,Clay,1st Round,Badosa P.,Gracheva V.,71,96,2.0,1.0,Completed,1.56,2.58
15,Bogota,Copa Colsanitas,2021-04-05,WTA250,Outdoor,Clay,1st Round,Zheng S.,Arconada U.M.,49,157,2.0,0.0,Completed,1.41,3.1
15,Bogota,Copa Colsanitas,2021-04-05,WTA250,Outdoor,Clay,1st Round,Tomova V.,Friedsam A.L.,146,122,2.0,0.0,Completed,1.87,2.02
15,Bogota,Copa Colsanitas,2021-04-05,WTA250,Outdoor,Clay,1st Round,Paolini J.,Ahn K.,103,119,2.0,0.0,Completed,1.28,3.99
15,Bogota,Copa Colsanitas,2021-04-05,WTA250,Outdoor,Clay,1st Round,Parrizas Diaz N.,Bucsa C.,171,164,2.0,0.0,Completed,1.75,2.18
15,Bogota,Copa Colsanitas,2021-04-05,WTA250,Outdoor,Clay,1st Round,Wang Y.,Arango E.,123,484,2.0,1.0,Completed,1.69,2.28
15,Bogota,Copa Colsanitas,2021-04-05,WTA250,Outdoor,Clay,1st Round,Bolsova A.,Schmiedlova A.,108,109,2.0,1.0,Completed,2.76,1.5
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,2nd Round,Putintseva Y.,Diyas Z.,31,88,2.0,0.0,Completed,1.41,3.14
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Jabeur O.,Trevisan M.,28,99,2.0,0.0,Completed,1.28,4.08
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,2nd Round,Kvitova P.,Sanders S.,11,187,2.0,0.0,Completed,1.17,5.68
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Mcnally C.,Rybakina E.,118,23,1.0,0.0,Retired,4.2,1.26
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Davis L.,Brengle M.,79,81,2.0,0.0,Completed,1.6,2.48
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Rogers S.,Mladenovic K.,52,55,2.0,0.0,Completed,1.44,3.0
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Fernandez L.A.,Zhang S.,72,41,2.0,0.0,Completed,1.32,3.64
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Kovinic D.,Talaba G.,91,214,2.0,0.0,Completed,1.62,2.43
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Sevastova A.,Potapova A.,47,75,2.0,0.0,Completed,1.85,2.04
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Samsonova L.,Hibino N.,110,86,2.0,0.0,Completed,1.33,3.58
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Stephens S.,Wang Xin.,57,147,2.0,0.0,Completed,1.75,2.19
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,1st Round,Baptiste H.,Dolehide C.,216,155,2.0,0.0,Completed,2.17,1.76
16,Charleston,Volvo Car Open,2021-04-06,WTA500,Outdoor,Clay,2nd Round,Muguruza G.,Frech M.,13,159,2.0,0.0,Completed,1.12,7.26
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Martincova T.,Kung L.,98,153,2.0,1.0,Completed,1.37,3.34
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Zidansek T.,Kalinskaya A.,93,107,2.0,0.0,Completed,1.75,2.19
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Osorio M.,Vickery S.,180,182,2.0,0.0,Completed,1.28,4.0
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Tan H.,Buzarnescu M.,190,136,2.0,0.0,Completed,2.07,1.83
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Seguel D.,Tauson C.,213,102,2.0,1.0,Completed,4.94,1.21
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Arruabarrena L.,Plazas J.,167,982,2.0,0.0,Completed,1.01,23.64
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Errani S.,Sorribes Tormo S.,112,48,2.0,0.0,Completed,4.69,1.23
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Rus A.,Bara I.,83,132,2.0,1.0,Completed,1.5,2.77
15,Bogota,Copa Colsanitas,2021-04-06,WTA250,Outdoor,Clay,1st Round,Gatto-Monticone G.,Sharma A.,177,134,2.0,1.0,Completed,2.34,1.66
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,1st Round,Gauff C.,Pironkova T.,36,113,2.0,0.0,Completed,1.67,2.33
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Badosa P.,Bencic B.,71,12,2.0,1.0,Completed,2.26,1.7
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Mcnally C.,Sevastova A.,118,47,2.0,1.0,Completed,4.07,1.28
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Jabeur O.,Baptiste H.,28,216,2.0,0.0,Completed,1.17,5.77
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Davis L.,Kenin S.,79,4,2.0,1.0,Completed,3.47,1.35
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Kovinic D.,Fernandez L.A.,91,72,2.0,1.0,Completed,3.24,1.39
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Gauff C.,Samsonova L.,36,110,2.0,1.0,Completed,1.41,3.1
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Tomljanovic A.,Bouzkova M.,78,56,2.0,1.0,Completed,2.04,1.85
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Cornet A.,Mertens E.,59,17,2.0,0.0,Completed,4.4,1.25
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Barty A.,Doi M.,1,77,2.0,0.0,Completed,1.09,8.89
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Nara K.,Osuigwe W.,162,168,2.0,0.0,Completed,,
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,1st Round,Navarro E.,Zarazua R.,481,141,2.0,0.0,Completed,5.72,1.17
16,Charleston,Volvo Car Open,2021-04-07,WTA500,Outdoor,Clay,2nd Round,Kudermetova V.,Navarro E.,38,481,2.0,0.0,Completed,1.11,7.84
15,Bogota,Copa Colsanitas,2021-04-07,WTA250,Outdoor,Clay,2nd Round,Arruabarrena L.,Paolini J.,167,103,2.0,1.0,Completed,1.91,1.99
15,Bogota,Copa Colsanitas,2021-04-07,WTA250,Outdoor,Clay,2nd Round,Tomova V.,Wang Y.,146,123,2.0,0.0,Completed,1.5,2.81
15,Bogota,Copa Colsanitas,2021-04-07,WTA250,Outdoor,Clay,2nd Round,Parrizas Diaz N.,Rus A.,171,83,2.0,1.0,Completed,2.82,1.49
15,Bogota,Copa Colsanitas,2021-04-07,WTA250,Outdoor,Clay,2nd Round,Errani S.,Bolsova A.,112,108,2.0,0.0,Completed,1.92,1.99
15,Bogota,Copa Colsanitas,2021-04-07,WTA250,Outdoor,Clay,2nd Round,Voegele S.,Zheng S.,127,49,2.0,0.0,Completed,3.18,1.41
16,Charleston,Volvo Car Open,2021-04-08,WTA500,Outdoor,Clay,2nd Round,Rogers S.,Anisimova A.,52,33,2.0,1.0,Completed,1.94,1.94
16,Charleston,Volvo Car Open,2021-04-08,WTA500,Outdoor,Clay,2nd Round,Stephens S.,Keys M.,57,24,2.0,0.0,Completed,2.1,1.81
16,Charleston,Volvo Car Open,2021-04-08,WTA500,Outdoor,Clay,3rd Round,Stephens S.,Tomljanovic A.,57,78,2.0,0.0,Completed,1.7,2.29
16,Charleston,Volvo Car Open,2021-04-08,WTA500,Outdoor,Clay,3rd Round,Badosa P.,Mcnally C.,71,118,2.0,0.0,Completed,1.37,3.4
16,Charleston,Volvo Car Open,2021-04-08,WTA500,Outdoor,Clay,3rd Round,Jabeur O.,Cornet A.,28,59,2.0,1.0,Completed,1.4,3.2
16,Charleston,Volvo Car Open,2021-04-08,WTA500,Outdoor,Clay,3rd Round,Gauff C.,Davis L.,36,79,2.0,0.0,Completed,1.29,4.03
15,Bogota,Copa Colsanitas,2021-04-08,WTA250,Outdoor,Clay,2nd Round,Tan H.,Seguel D.,190,213,2.0,0.0,Completed,1.71,2.27
15,Bogota,Copa Colsanitas,2021-04-08,WTA250,Outdoor,Clay,2nd Round,Osorio M.,Martincova T.,180,98,2.0,0.0,Completed,2.45,1.62
15,Bogota,Copa Colsanitas,2021-04-08,WTA250,Outdoor,Clay,2nd Round,Zidansek T.,Gatto-Monticone G.,93,177,2.0,0.0,Completed,1.29,4.02
